CPF,NOME,EMAIL,CELULAR,DATA_NASCIMENTO
60808942111,Thomas Fernandes,araujogael-henrique@example.org,(11) 98073-9931,1970-04-09
28596455433,Camila Lopes,ceciliamarques@example.com,(11) 95842-4235,1983-02-20
58988807399,Léo Pinto,maria-vitoria53@example.net,(11) 91637-3030,1967-07-26
84865882000,Srta. Ana Pastor,theomendonca@example.net,(11) 97078-6105,2002-06-28
20390142099,Vitor Hugo Macedo,isabela80@example.com,(11) 98584-7696,2000-07-25
46138950499,Erick Martins,piresjoana@example.org,(11) 98787-1219,2001-08-26
64947733033,Vinícius Gomes,limabarbara@example.net,(11) 98467-8450,1997-07-22
98928606677,Sra. Alícia Machado,luiz-gustavofonseca@example.com,(11) 92763-2012,1955-07-15
14193190000,Olivia Cassiano,laura61@example.com,(11) 97836-6158,2007-03-01
63275989944,Pietra Dias,mendesana-carolina@example.com,(11) 91900-6450,1981-01-20
89451197799,Gustavo Macedo,levi45@example.org,(11) 93131-4943,1946-01-07
99213775077,Bernardo Almeida,ndas-neves@example.org,(11) 93013-6341,2006-01-21
64693769911,Gustavo Cassiano,manuelaabreu@example.net,(11) 91654-1431,2007-03-05
88437513366,Dr. Pedro Melo,pietroabreu@example.net,(11) 91083-2621,1966-07-07
53327640733,André Albuquerque,anna-liz05@example.com,(11) 91530-3262,2003-01-24
64934715911,Bento Cavalcante,vicentebrito@example.org,(11) 93975-3490,1977-01-20
42650532899,Dra. Olívia Marques,sarah65@example.org,(11) 96117-6332,1973-09-11
50491675744,Alana Nascimento,alanapimenta@example.net,(11) 99119-6959,1963-01-31
20123481900,Sra. Juliana Moura,arthur22@example.com,(11) 97788-4342,1984-02-24
32503653355,Lara Rocha,andre62@example.net,(11) 96142-5977,2000-09-05
83766702200,Enrico da Conceição,pedro-lucas18@example.org,(11) 98498-2146,1991-08-25
44523440111,Liz Silveira,xandrade@example.org,(11) 95264-9793,1983-10-17
22284189511,Dr. Antônio Sales,pda-rosa@example.net,(11) 99691-2660,1971-05-27
82498548700,Eloah Oliveira,emanuellyporto@example.org,(11) 95213-1330,2004-03-16
34648973466,Srta. Ana Lívia da Rocha,marcelo77@example.com,(11) 91423-5178,1959-10-21
99780030966,Rael Nunes,cauesouza@example.org,(11) 95284-2014,1944-12-07
78993850088,Eduardo da Conceição,pintosophia@example.org,(11) 97280-8085,1992-03-07
16388949577,Luiz Henrique Nogueira,ana-julia76@example.net,(11) 93345-5529,1993-09-29
65968667699,Pietro Campos,souzabrayan@example.com,(11) 91301-3732,2002-01-01
54104384933,Eduardo Guerra,ycaldeira@example.org,(11) 93909-1636,1962-05-03
50038070666,Isabella Machado,murilomartins@example.org,(11) 93688-5674,1978-02-04
29053299122,Dr. João Lucas Macedo,rhavi33@example.net,(11) 92945-8205,1963-07-13
43119919833,Dr. Vinicius Gonçalves,emilly10@example.net,(11) 97292-2373,1961-07-07
80122222055,Fernanda da Rocha,barbosabreno@example.org,(11) 94176-4381,2005-09-26
