ID_INSTALACAO,CPF_RESPONSAVEL_INTERNO,DATA_RESERVA,HORARIO_INICIO,HORARIO_FIM
14,14661101633,2023-06-09,11:30:00,13:29:00
3,91807953666,2023-12-11,12:30:00,14:00:00
3,49052807533,2023-07-17,20:30:00,21:45:00
6,33523407066,2023-08-12,09:00:00,10:27:00
7,17760646588,2023-04-20,09:00:00,10:58:00
16,93470702899,2023-03-26,09:30:00,11:28:00
15,80590395122,2023-10-29,18:00:00,19:11:00
18,77646180200,2023-05-01,11:30:00,13:12:00
1,67907117322,2023-04-13,14:30:00,15:51:00
5,92487860144,2023-11-23,19:30:00,20:48:00
16,47750675322,2023-12-23,15:30:00,17:14:00
6,90649628988,2023-05-29,15:00:00,16:51:00
13,27662238866,2023-02-02,13:30:00,15:11:00
16,79613888777,2023-05-08,19:00:00,20:29:00
3,90871803733,2023-09-06,06:30:00,07:54:00
1,61306386477,2023-01-12,09:00:00,10:26:00
7,35794118700,2023-12-26,13:30:00,15:28:00
18,38009976300,2023-05-05,21:30:00,22:00:00
7,68894067966,2023-10-09,18:00:00,19:16:00
12,40572107766,2023-07-30,20:00:00,21:23:00
20,24004479188,2023-04-15,20:00:00,21:26:00
3,14179617755,2023-07-08,10:00:00,11:45:00
2,43814327111,2023-08-22,12:30:00,13:34:00
20,84805980188,2023-10-28,16:30:00,18:28:00
15,14353978511,2023-05-21,21:30:00,22:00:00
10,89599252688,2023-02-03,18:00:00,19:32:00
8,90587085866,2023-03-26,20:00:00,21:52:00
13,14320909500,2023-03-11,18:30:00,20:17:00
14,91269218122,2023-08-31,17:30:00,18:55:00
11,11354526366,2023-11-26,19:30:00,21:03:00
7,12157147266,2023-08-05,11:30:00,12:44:00
8,52029716999,2023-05-11,12:30:00,13:41:00
15,34438541411,2023-06-06,08:00:00,09:59:00
11,24211024211,2023-06-21,16:00:00,17:45:00
17,55970107433,2023-05-29,20:30:00,21:39:00
12,13304500788,2023-01-10,12:00:00,13:27:00
1,59436865411,2023-05-06,20:00:00,21:56:00
20,93786243400,2023-10-21,08:00:00,09:51:00
5,76849621599,2023-05-29,09:30:00,10:53:00
15,77271679599,2023-08-10,15:30:00,16:44:00
5,82501804377,2023-08-30,21:30:00,22:00:00
12,79359552711,2023-12-14,14:30:00,16:18:00
13,91224097500,2023-09-03,08:00:00,09:54:00
1,79160125377,2023-03-18,21:30:00,22:00:00
7,86206142588,2023-08-03,10:30:00,12:24:00
11,27368688388,2023-03-04,20:00:00,21:11:00
12,30877966899,2023-07-15,15:30:00,17:17:00
16,25875677344,2023-10-16,08:30:00,10:00:00
10,55032919211,2023-03-25,14:00:00,15:20:00
14,92444567533,2023-01-18,13:00:00,14:33:00
4,78116347088,2023-07-26,07:00:00,08:11:00
1,72101305433,2023-05-28,06:30:00,08:07:00
11,88319768344,2023-04-25,20:30:00,22:00:00
11,23328881522,2023-04-19,07:00:00,08:44:00
3,34114146422,2023-05-16,13:30:00,14:41:00
7,28448446777,2023-12-10,19:00:00,20:16:00
12,88737475900,2023-03-14,14:30:00,16:27:00
14,59669502966,2023-03-09,18:30:00,20:24:00
17,86903444899,2023-10-10,17:30:00,18:30:00
7,65452814299,2023-08-27,17:00:00,18:08:00
19,35526277900,2023-01-14,09:30:00,11:18:00
18,26140398700,2023-05-25,15:30:00,17:11:00
11,35136563511,2023-10-24,18:00:00,19:00:00
9,27384136177,2023-05-29,17:30:00,19:30:00
16,80708233133,2023-10-22,19:00:00,20:43:00
13,74157573511,2023-07-21,17:00:00,18:56:00
14,78755660455,2023-05-20,21:00:00,22:00:00
18,58321249100,2023-07-04,15:00:00,16:21:00
7,94385883888,2023-04-21,11:00:00,12:33:00
8,10309347899,2023-02-24,16:30:00,17:46:00
7,85872755344,2023-11-08,10:30:00,12:10:00
9,16192052622,2023-11-01,11:00:00,12:59:00
17,79658106200,2023-08-10,10:00:00,11:51:00
6,47017396422,2023-03-02,14:00:00,15:11:00
12,39238761577,2023-09-14,09:30:00,10:46:00
8,82312648177,2023-12-04,09:30:00,10:39:00
8,88463250366,2023-01-13,17:00:00,18:07:00
19,52119077522,2023-07-19,11:00:00,12:34:00
11,53688704777,2023-07-19,14:30:00,15:58:00
12,78341031133,2023-08-01,20:00:00,21:34:00
3,91162914255,2023-05-22,08:00:00,09:08:00
9,50785773788,2023-12-25,20:30:00,21:45:00
15,60641251011,2023-05-19,14:00:00,15:51:00
4,57764704633,2023-04-12,17:00:00,18:44:00
2,22811781888,2023-06-24,16:30:00,17:49:00
3,25039152800,2023-10-24,18:00:00,19:21:00
20,48381419399,2023-07-22,07:00:00,08:13:00
4,64953997077,2023-05-31,10:30:00,12:29:00
18,84507576900,2023-03-12,13:00:00,15:00:00
10,99433457800,2023-12-10,12:30:00,14:04:00
16,37266008177,2023-05-07,21:30:00,22:00:00
16,95886922611,2023-08-28,18:00:00,19:53:00
11,87739959088,2023-10-02,20:00:00,21:02:00
18,78504213888,2023-11-20,17:30:00,18:40:00
3,61632576344,2023-10-15,14:30:00,15:57:00
12,94155735466,2023-09-22,11:30:00,13:29:00
16,94358667277,2023-02-14,15:30:00,17:29:00
7,66926156400,2023-11-30,19:00:00,20:51:00
10,11812688266,2023-04-11,09:30:00,10:51:00
13,27657081699,2023-06-03,09:00:00,10:57:00
20,35889976600,2023-12-23,10:00:00,11:52:00
17,67125205500,2023-06-08,07:00:00,08:40:00
14,89798967000,2023-07-20,11:30:00,12:39:00
13,81557596522,2023-09-02,17:30:00,18:36:00
16,29758839433,2023-08-15,12:30:00,14:12:00
14,72027123777,2023-02-14,06:30:00,08:11:00
6,29275509300,2023-06-15,11:30:00,13:14:00
12,70374337133,2023-12-27,17:00:00,18:34:00
4,98845217944,2023-03-31,12:30:00,14:26:00
5,64795779144,2023-05-28,21:00:00,22:00:00
17,27159944944,2023-07-31,18:00:00,19:43:00
12,45588751933,2023-07-12,10:00:00,11:08:00
17,64971049333,2023-06-16,18:30:00,19:54:00
4,49052594877,2023-10-10,07:00:00,08:30:00
5,87450204500,2023-07-04,11:30:00,13:17:00
12,84098476477,2023-12-29,16:30:00,18:05:00
6,67085874166,2023-08-15,20:30:00,22:00:00
4,76235097999,2023-04-13,17:30:00,18:54:00
20,27432893688,2023-05-19,12:30:00,13:41:00
18,38731153288,2023-07-27,14:00:00,15:01:00
1,48464156277,2023-11-05,11:30:00,13:21:00
11,51426810888,2023-03-07,09:30:00,10:38:00
16,13730440044,2023-10-21,07:30:00,08:56:00
15,24537659733,2023-03-21,18:00:00,19:31:00
14,21433392322,2023-02-19,14:00:00,15:35:00
8,52564956155,2023-12-31,15:30:00,16:38:00
19,21245185855,2023-06-04,06:00:00,07:26:00
5,44062666822,2023-02-07,08:30:00,09:45:00
20,23187334900,2023-07-21,11:30:00,13:12:00
18,50155988588,2023-05-14,13:30:00,14:39:00
11,15839303888,2023-12-24,14:00:00,15:19:00
14,64927093900,2023-11-19,18:30:00,20:02:00
9,75261622599,2023-04-14,11:00:00,12:08:00
20,43284891944,2023-08-20,12:30:00,13:51:00
15,65152310833,2023-10-09,08:30:00,09:36:00
18,48520816388,2023-08-01,07:00:00,08:14:00
18,38213259099,2023-12-22,11:00:00,12:24:00
5,39935548099,2023-10-07,15:30:00,16:53:00
15,98496679588,2023-03-19,10:30:00,11:45:00
1,96292858199,2023-12-15,10:00:00,11:55:00
12,37105314700,2023-10-31,17:00:00,18:04:00
2,40482958611,2023-06-23,19:00:00,20:26:00
4,27305316611,2023-09-13,07:00:00,08:08:00
11,47991214722,2023-09-25,11:30:00,13:08:00
10,32907004533,2023-09-10,20:00:00,21:32:00
1,53106706100,2023-04-25,06:30:00,07:44:00
10,86419681133,2023-07-26,14:00:00,15:08:00
11,39893589799,2023-07-07,21:30:00,22:00:00
12,90090466488,2023-08-21,12:30:00,14:12:00
4,59553623800,2023-04-22,21:00:00,22:00:00
7,63219287200,2023-01-17,17:00:00,18:43:00
14,46180702000,2023-03-12,16:00:00,17:05:00
20,38871970466,2023-01-23,21:30:00,22:00:00
18,32738270177,2023-12-22,20:00:00,21:24:00
9,81067100500,2023-06-23,13:00:00,14:31:00
20,97711776055,2023-07-26,06:30:00,08:00:00
3,40238906000,2023-10-03,16:00:00,17:53:00
18,55088170344,2023-10-31,08:00:00,09:49:00
20,73060193255,2023-03-28,14:00:00,16:00:00
16,20654069411,2023-03-30,08:00:00,09:47:00
17,19613778022,2023-08-28,09:00:00,10:49:00
18,76255239188,2023-02-18,17:00:00,18:12:00
16,98412104877,2023-08-21,11:00:00,12:09:00
6,77534787100,2023-09-26,12:30:00,13:39:00
5,32265315499,2023-10-03,13:30:00,14:46:00
14,65540081522,2023-01-01,06:30:00,08:21:00
11,15647371799,2023-03-19,17:00:00,18:23:00
11,91960918866,2023-05-08,13:00:00,14:30:00
6,76534055922,2023-01-29,06:00:00,07:13:00
2,32444827599,2023-10-10,08:00:00,09:15:00
10,15635601355,2023-08-01,18:30:00,20:12:00
6,61621079733,2023-06-08,10:00:00,11:27:00
19,13235104000,2023-09-23,16:00:00,17:24:00
14,30553966266,2023-06-16,20:00:00,21:24:00
2,81045964466,2023-09-18,12:00:00,13:33:00
8,71330001488,2023-05-16,14:00:00,15:43:00
7,33504222766,2023-12-20,16:30:00,17:44:00
4,46074598877,2023-02-07,12:30:00,14:01:00
9,86326045544,2023-11-11,18:30:00,20:28:00
14,51944648788,2023-01-07,18:30:00,20:07:00
14,26658801722,2023-05-14,09:30:00,11:05:00
16,56259645300,2023-05-15,15:30:00,16:50:00
7,89856119177,2023-03-12,18:00:00,19:23:00
6,61460203700,2023-01-20,20:30:00,21:53:00
11,60862320166,2023-02-18,14:00:00,15:48:00
12,40706419477,2023-09-23,18:00:00,19:25:00
7,29671106122,2023-01-01,11:30:00,12:57:00
19,46525283611,2023-06-04,20:30:00,21:49:00
16,13509632755,2023-01-02,21:00:00,22:00:00
2,83912671566,2023-06-15,14:30:00,16:13:00
10,75628005533,2023-07-21,17:00:00,18:12:00
11,80095103866,2023-03-03,06:30:00,07:48:00
19,84709549111,2023-12-04,12:30:00,13:48:00
9,54581125399,2023-12-19,15:30:00,17:25:00
8,89574200700,2023-09-12,08:00:00,09:26:00
16,33723862488,2023-03-29,19:30:00,21:07:00
8,92511467211,2023-02-18,18:00:00,19:51:00
3,39276013066,2023-08-02,07:30:00,08:38:00
15,51582398433,2023-04-01,17:00:00,18:23:00
16,94982773466,2023-08-06,15:30:00,16:58:00
1,14046485699,2023-02-02,16:00:00,17:26:00
1,43828057400,2023-07-16,11:30:00,13:20:00
11,55467504999,2023-10-15,12:30:00,14:20:00
7,92225654366,2023-01-26,21:00:00,22:00:00
12,73457285955,2023-08-19,07:00:00,08:59:00
12,48333010911,2023-06-25,06:30:00,07:53:00
10,46650504733,2023-10-29,13:00:00,14:47:00
13,51211580688,2023-10-09,10:30:00,12:17:00
14,99860387744,2023-07-07,12:00:00,13:12:00
2,96600585511,2023-03-10,11:30:00,13:20:00
5,79308700066,2023-09-17,14:30:00,15:34:00
18,76665654533,2023-01-18,12:00:00,13:39:00
8,40607025288,2023-08-27,13:00:00,14:39:00
14,13106382411,2023-11-02,17:00:00,18:35:00
15,20938174466,2023-08-26,13:30:00,15:17:00
16,67381660799,2023-04-07,12:30:00,13:58:00
15,53303042100,2023-10-03,11:30:00,12:34:00
9,47941745788,2023-01-19,16:30:00,18:12:00
4,97919768133,2023-02-16,17:30:00,19:18:00
12,68058153122,2023-04-09,20:00:00,21:57:00
19,34223811122,2023-05-20,14:30:00,15:34:00
9,56772305299,2023-07-27,16:00:00,17:31:00
17,19444904699,2023-11-19,17:30:00,19:08:00
5,32101160599,2023-03-17,15:30:00,17:13:00
2,70758531800,2023-02-17,17:00:00,18:46:00
11,90850911011,2023-01-31,20:30:00,21:38:00
4,89697935188,2023-11-20,20:30:00,22:00:00
13,40012806800,2023-04-18,16:00:00,17:50:00
7,11819425277,2023-05-08,12:00:00,13:27:00
11,46508656200,2023-01-26,10:30:00,11:55:00
6,88305610377,2023-06-12,10:30:00,11:52:00
4,22296671811,2023-05-05,11:30:00,13:26:00
18,36448005377,2023-03-10,14:00:00,16:00:00
1,76972898144,2023-08-04,06:00:00,07:54:00
17,38621146944,2023-11-16,11:00:00,12:45:00
16,66699219777,2023-11-29,18:00:00,19:20:00
12,34698404077,2023-10-16,15:00:00,16:36:00
7,19030831688,2023-07-29,18:30:00,19:51:00
18,50722681522,2023-06-06,08:00:00,09:40:00
4,46736948999,2023-04-19,14:30:00,16:17:00
3,45591719633,2023-05-14,14:30:00,15:35:00
2,73721112777,2023-06-23,15:00:00,16:47:00
1,28409155299,2023-09-01,10:00:00,11:06:00
14,41247759544,2023-10-06,18:00:00,19:18:00
1,62495279311,2023-05-13,09:00:00,10:44:00
8,23384106022,2023-01-18,12:30:00,13:56:00
5,34822292011,2023-06-25,11:00:00,12:04:00
11,96690532000,2023-09-05,19:30:00,21:06:00
3,65192488511,2023-10-03,09:30:00,10:51:00
4,35564098799,2023-10-08,12:30:00,14:29:00
19,63027225866,2023-12-02,07:00:00,08:46:00
8,51998039133,2023-05-31,09:30:00,10:32:00
10,54556303422,2023-10-09,17:30:00,18:41:00
6,50781625933,2023-05-05,21:00:00,22:00:00
1,42820648111,2023-02-21,15:30:00,16:58:00
18,62088427866,2023-12-26,21:00:00,22:00:00
20,25032274066,2023-10-05,17:00:00,18:05:00
5,69499472833,2023-11-13,09:30:00,10:53:00
12,61181455477,2023-08-18,14:00:00,15:16:00
8,97552010688,2023-06-07,09:30:00,10:48:00
1,54911180877,2023-11-09,08:30:00,10:15:00
7,49465444022,2023-04-14,14:30:00,16:17:00
5,98380824499,2023-01-20,19:30:00,21:24:00
13,83775460277,2023-02-17,11:00:00,12:40:00
16,68666058577,2023-01-07,19:00:00,20:16:00
13,15225415600,2023-04-19,17:00:00,18:01:00
14,26898701933,2023-07-21,21:30:00,22:00:00
3,44494312199,2023-06-02,10:00:00,11:25:00
19,74050554433,2023-04-19,14:30:00,16:15:00
9,97531247166,2023-07-23,11:30:00,13:07:00
15,79724131000,2023-08-03,06:30:00,08:20:00
8,91129828655,2023-01-08,12:00:00,13:22:00
2,12810565377,2023-05-20,17:30:00,18:55:00
16,68050720777,2023-07-28,06:00:00,07:08:00
3,33242952388,2023-11-16,06:00:00,07:30:00
10,80358578866,2023-06-14,21:00:00,22:00:00
11,80048484199,2023-07-25,17:30:00,19:08:00
13,14685882900,2023-07-22,19:30:00,20:35:00
12,98374737466,2023-11-16,12:30:00,13:52:00
15,22462930811,2023-12-03,11:00:00,12:04:00
8,24810724300,2023-07-06,16:00:00,17:14:00
3,84592957888,2023-06-23,07:00:00,08:46:00
15,71902763944,2023-10-22,14:00:00,15:33:00
1,55443799477,2023-08-06,13:30:00,15:15:00
19,62535356177,2023-08-23,17:30:00,19:07:00
7,75154984711,2023-03-10,20:00:00,21:56:00
9,88630888700,2023-02-09,13:30:00,15:13:00
13,17144881366,2023-09-05,09:30:00,10:48:00
17,17803263788,2023-11-25,14:00:00,15:27:00
6,73146880799,2023-09-26,14:00:00,15:14:00
12,53378391366,2023-11-13,17:00:00,18:15:00
19,19588877066,2023-01-29,16:30:00,17:40:00
13,49738353588,2023-09-04,08:30:00,09:49:00
13,66007740022,2023-06-26,16:00:00,17:30:00
8,43885800900,2023-04-19,08:00:00,09:17:00
4,94144122477,2023-05-25,11:30:00,13:28:00
3,64161408966,2023-09-24,07:00:00,08:29:00
2,40879369022,2023-08-10,07:30:00,08:52:00
7,82997587000,2023-04-09,21:30:00,22:00:00
20,34768303300,2023-06-20,09:00:00,10:23:00
12,74116401666,2023-06-18,12:00:00,13:40:00
19,13886373911,2023-10-12,09:00:00,10:08:00
7,20948145722,2023-05-17,19:30:00,20:41:00
5,28869963433,2023-04-18,12:00:00,13:31:00
6,37572972611,2023-02-22,12:30:00,13:53:00
16,32059047700,2023-12-01,10:30:00,11:41:00
15,35856901577,2023-05-04,06:00:00,07:58:00
12,46843231533,2023-03-12,10:30:00,12:07:00
14,57115143855,2023-11-20,18:30:00,20:01:00
11,42407132422,2023-01-10,09:30:00,11:07:00
4,49911991822,2023-09-15,19:30:00,21:12:00
12,14479676822,2023-06-28,06:00:00,07:34:00
16,71709823311,2023-03-23,19:30:00,21:22:00
2,90441232200,2023-07-24,17:00:00,18:06:00
6,51893441777,2023-09-18,19:30:00,21:01:00
17,77749058044,2023-05-20,08:00:00,09:40:00
19,43456192899,2023-09-15,11:30:00,12:53:00
7,47603736599,2023-11-14,19:30:00,20:48:00
11,19572235611,2023-01-17,11:30:00,13:06:00
11,88647234044,2023-08-03,14:30:00,15:51:00
12,19460431766,2023-03-22,21:30:00,22:00:00
13,68120766355,2023-01-31,17:30:00,18:36:00
2,53055583011,2023-03-27,07:00:00,08:40:00
6,35440069955,2023-07-12,07:00:00,08:44:00
3,65388912255,2023-04-08,19:30:00,20:37:00
18,50826127199,2023-07-25,08:30:00,09:58:00
7,23987310577,2023-04-02,09:00:00,10:05:00
3,89910103422,2023-06-03,13:00:00,14:37:00
3,29049825233,2023-05-13,21:30:00,22:00:00
20,54730219644,2023-12-15,15:30:00,17:20:00
3,13804260300,2023-02-21,19:30:00,20:59:00
12,55864746700,2023-02-24,19:30:00,20:56:00
17,50193847555,2023-12-15,19:30:00,20:45:00
3,17926714233,2023-07-09,19:00:00,20:16:00
20,65231568000,2023-02-06,07:00:00,08:23:00
8,88354515900,2023-01-23,19:30:00,21:30:00
7,26216248633,2023-06-22,17:00:00,18:38:00
16,55192853900,2023-10-25,06:00:00,07:30:00
6,56071556500,2023-11-30,10:30:00,11:46:00
12,30173083400,2023-12-28,19:30:00,21:29:00
18,29756200555,2023-03-06,13:00:00,14:12:00
15,14475461722,2023-11-20,21:30:00,22:00:00
12,82147990400,2023-11-01,10:30:00,11:32:00
18,87543392944,2023-05-03,10:30:00,11:45:00
8,82217287566,2023-10-17,20:00:00,21:11:00
7,99452562977,2023-10-31,07:30:00,09:25:00
2,86284635422,2023-01-01,16:30:00,18:20:00
1,43328339022,2023-06-28,17:30:00,19:27:00
5,33411579800,2023-02-18,11:00:00,12:10:00
9,80717847966,2023-06-21,15:00:00,16:46:00
3,20213836955,2023-03-13,13:00:00,14:46:00
14,79256122155,2023-05-01,19:00:00,20:19:00
7,37138413900,2023-06-04,13:30:00,15:05:00
12,34704925144,2023-06-20,17:30:00,18:41:00
11,38513537300,2023-05-22,07:00:00,08:54:00
2,62683923455,2023-02-23,13:30:00,15:06:00
7,73177525500,2023-09-10,16:00:00,17:37:00
3,39393051977,2023-11-04,10:30:00,11:34:00
2,16266006511,2023-04-08,16:30:00,18:20:00
6,90346929811,2023-06-17,13:00:00,14:55:00
5,92517568800,2023-12-22,08:00:00,09:36:00
12,30852356711,2023-04-06,14:00:00,15:06:00
4,40150906599,2023-09-06,17:30:00,19:07:00
18,75035233444,2023-12-06,12:30:00,13:30:00
15,31532925400,2023-06-17,18:00:00,19:46:00
6,46641720522,2023-01-26,11:30:00,12:53:00
18,62948950222,2023-03-11,08:00:00,09:12:00
4,96422064477,2023-10-15,13:30:00,14:54:00
18,73282432799,2023-07-17,10:00:00,11:04:00
12,18218638288,2023-04-12,17:00:00,18:12:00
19,43646614066,2023-02-24,07:00:00,08:42:00
2,45061808288,2023-03-04,12:30:00,13:52:00
1,38825792500,2023-08-10,19:30:00,20:47:00
14,26962195088,2023-04-11,13:30:00,15:07:00
3,69200085722,2023-10-25,17:30:00,18:54:00
13,85638921699,2023-01-29,19:00:00,20:40:00
10,10874445000,2023-09-06,15:00:00,16:06:00
19,52552397988,2023-04-07,14:00:00,15:00:00
11,41554611299,2023-07-20,13:30:00,14:54:00
11,56115721622,2023-06-03,09:00:00,10:27:00
19,24701996899,2023-11-15,10:00:00,11:40:00
13,19556863866,2023-11-26,08:30:00,09:42:00
18,23846597666,2023-06-20,17:00:00,18:21:00
2,57333938900,2023-05-11,06:00:00,07:44:00
5,55880277799,2023-05-02,07:30:00,09:03:00
14,92211934977,2023-04-12,16:30:00,17:41:00
16,43236541899,2023-11-21,08:30:00,10:12:00
1,61908588211,2023-07-27,09:00:00,10:51:00
11,28526923411,2023-04-02,14:00:00,15:00:00
16,86856724222,2023-04-25,12:30:00,14:14:00
12,73290779255,2023-07-11,14:30:00,15:52:00
3,18824292222,2023-09-07,20:00:00,21:10:00
6,75449673600,2023-05-07,16:00:00,17:22:00
12,71924052722,2023-09-07,12:30:00,14:21:00
1,24971583122,2023-11-02,11:30:00,13:08:00
11,97857618511,2023-04-28,06:30:00,07:31:00
6,17354050511,2023-06-24,21:00:00,22:00:00
4,73103686733,2023-08-04,16:30:00,17:41:00
11,60518270055,2023-07-24,07:00:00,08:22:00
20,92412719655,2023-02-06,09:30:00,11:04:00
3,30761169599,2023-07-08,12:00:00,13:59:00
7,67628637444,2023-01-02,16:30:00,18:03:00
8,48973662400,2023-02-07,12:30:00,14:05:00
4,78312803400,2023-11-06,15:00:00,16:25:00
5,89422833733,2023-07-11,10:30:00,12:13:00
14,38936067699,2023-05-02,07:00:00,08:14:00
15,12957899300,2023-01-23,06:00:00,07:31:00
15,30837526366,2023-12-13,18:00:00,19:30:00
19,82859855200,2023-04-05,14:30:00,15:47:00
19,47604675211,2023-02-20,06:30:00,07:34:00
9,74705863000,2023-01-29,09:30:00,11:19:00
13,70357351788,2023-10-14,16:30:00,17:34:00
14,55387878855,2023-04-28,14:30:00,16:23:00
2,70551410522,2023-05-17,16:30:00,18:09:00
7,24519188455,2023-07-29,17:00:00,18:30:00
7,95550513055,2023-02-28,19:30:00,21:22:00
11,80465475577,2023-12-03,08:00:00,09:20:00
5,41967763455,2023-12-27,08:00:00,09:29:00
10,54301461022,2023-04-19,20:00:00,21:03:00
3,52694003911,2023-01-04,15:30:00,17:15:00
4,99421729044,2023-01-18,08:00:00,09:53:00
2,43410536633,2023-06-04,15:30:00,16:42:00
16,69986405877,2023-10-12,06:00:00,07:08:00
12,51712626322,2023-09-14,19:30:00,20:51:00
6,24346245700,2023-07-20,10:30:00,12:24:00
8,62137211266,2023-09-08,07:30:00,09:15:00
15,35460457188,2023-08-16,19:00:00,20:15:00
2,87428085022,2023-05-16,06:30:00,08:16:00
11,64586950555,2023-03-07,16:30:00,18:00:00
14,55487689211,2023-07-12,21:30:00,22:00:00
9,14166584322,2023-03-15,21:30:00,22:00:00
19,69787558500,2023-03-07,14:00:00,15:49:00
14,21823287188,2023-03-16,07:30:00,09:16:00
16,85425549499,2023-08-10,13:00:00,14:26:00
16,84129683522,2023-09-19,10:30:00,11:31:00
4,92581045288,2023-05-21,17:30:00,19:01:00
1,64169140344,2023-09-20,18:30:00,20:30:00
10,63498234000,2023-01-08,13:00:00,14:12:00
13,22236035055,2023-06-17,13:30:00,14:34:00
14,65436837088,2023-05-19,20:00:00,21:50:00
6,93676529500,2023-08-31,17:00:00,18:29:00
20,22991462700,2023-12-19,17:00:00,18:52:00
13,15067307799,2023-09-21,18:30:00,19:33:00
17,76470710255,2023-12-19,20:00:00,21:12:00
17,71616869388,2023-09-17,13:00:00,14:43:00
13,77840587300,2023-08-13,14:00:00,15:56:00
7,93886719700,2023-10-01,21:00:00,22:00:00
12,98821195144,2023-11-16,16:00:00,17:14:00
13,87721010755,2023-02-22,17:30:00,19:09:00
17,79335031955,2023-05-09,15:30:00,16:58:00
4,65747527877,2023-03-15,09:00:00,10:08:00
4,82078513255,2023-06-02,18:00:00,19:07:00
3,80114656600,2023-05-24,09:30:00,10:46:00
5,26107260744,2023-06-19,06:00:00,07:49:00
19,79866899277,2023-09-06,18:00:00,19:52:00
12,22124884911,2023-07-10,15:00:00,16:58:00
12,37672389266,2023-11-12,17:00:00,18:25:00
12,34663573577,2023-09-12,11:30:00,12:48:00
18,96141489777,2023-01-13,08:00:00,09:46:00
8,15607739877,2023-03-06,08:00:00,09:05:00
1,37360739177,2023-01-18,17:30:00,18:44:00
2,43237640066,2023-06-29,20:00:00,21:33:00
15,34978278355,2023-07-30,12:00:00,13:54:00
13,90080503666,2023-08-03,09:00:00,10:05:00
8,10302256999,2023-05-24,12:30:00,13:41:00
8,87160116199,2023-07-28,18:30:00,20:24:00
1,30875729000,2023-12-27,20:30:00,22:00:00
14,81505936833,2023-11-05,07:00:00,08:27:00
2,68051293700,2023-06-15,17:00:00,18:28:00
9,28590288466,2023-07-05,19:30:00,21:21:00
15,12038154844,2023-04-06,18:30:00,19:44:00
4,41482079644,2023-12-15,06:30:00,07:35:00
18,11037224688,2023-05-08,11:00:00,12:59:00
15,12860748511,2023-09-20,11:30:00,13:06:00
6,24299390888,2023-12-28,19:30:00,21:25:00
4,66662163422,2023-07-28,13:30:00,14:58:00
20,98284430900,2023-12-18,07:30:00,09:00:00
20,85202188144,2023-07-05,10:00:00,11:11:00
12,97818621900,2023-03-10,14:30:00,16:18:00
6,26954522255,2023-08-11,15:30:00,16:50:00
18,31080643711,2023-07-27,07:30:00,09:06:00
15,89324129600,2023-01-06,16:00:00,17:57:00
3,28086546266,2023-08-02,14:30:00,15:49:00
7,17761262622,2023-02-02,17:30:00,19:22:00
3,36187832800,2023-09-18,16:30:00,17:52:00
4,36286455900,2023-07-27,09:30:00,11:13:00
19,60152311499,2023-10-09,07:30:00,08:41:00
11,39248426988,2023-06-28,20:00:00,21:24:00
13,77207619288,2023-05-15,17:30:00,18:39:00
10,59850201422,2023-11-04,20:00:00,21:50:00
2,34452367633,2023-11-17,14:30:00,15:45:00
3,81996778722,2023-08-10,19:30:00,20:32:00
8,52350530522,2023-10-14,15:30:00,16:45:00
9,80766786500,2023-02-06,17:30:00,19:10:00
3,89946510122,2023-09-04,08:30:00,09:33:00
8,95977572300,2023-02-04,11:30:00,13:22:00
20,71236519522,2023-05-28,17:00:00,18:51:00
2,54145859111,2023-10-17,08:30:00,09:42:00
6,84611819999,2023-11-22,12:30:00,13:36:00
7,41529774699,2023-08-07,12:30:00,13:51:00
17,44718316666,2023-10-17,20:30:00,22:00:00
15,51071022399,2023-10-04,21:00:00,22:00:00
11,23685112611,2023-06-11,21:30:00,22:00:00
14,96914875433,2023-04-22,15:00:00,16:10:00
8,31138681655,2023-05-15,08:30:00,09:37:00
10,90165778744,2023-09-29,16:30:00,17:54:00
9,66225490366,2023-07-03,09:30:00,10:45:00
1,28980159899,2023-08-02,19:00:00,20:23:00
17,64472306922,2023-06-17,13:00:00,14:49:00
4,34579470155,2023-01-18,10:30:00,11:36:00
13,78549927200,2023-04-03,16:30:00,18:22:00
15,53812432433,2023-02-24,12:30:00,14:13:00
14,70119196944,2023-12-04,10:30:00,12:29:00
5,45293107011,2023-07-10,17:30:00,19:06:00
16,79211406611,2023-09-13,17:30:00,19:27:00
16,76244279588,2023-09-01,14:00:00,15:35:00
7,62818306955,2023-06-12,11:00:00,12:55:00
11,69724820388,2023-08-10,20:30:00,21:43:00
14,43191452088,2023-11-13,11:00:00,12:11:00
9,51979006011,2023-01-09,14:30:00,15:40:00
6,40370047800,2023-12-16,09:00:00,10:46:00
19,34053432911,2023-02-02,08:30:00,09:30:00
11,56970877999,2023-05-27,20:00:00,21:56:00
18,42647152533,2023-02-20,19:00:00,20:40:00
19,92629632899,2023-11-29,13:30:00,15:16:00
17,50878809088,2023-12-03,14:30:00,16:09:00
15,81372442044,2023-04-10,13:30:00,15:25:00
15,28443362055,2023-06-23,20:30:00,22:00:00
7,68955729100,2023-05-22,18:30:00,19:56:00
6,14464415044,2023-11-01,19:30:00,21:07:00
19,62462181211,2023-10-13,20:00:00,21:07:00
3,42682395611,2023-11-01,17:30:00,19:16:00
7,73619139388,2023-05-25,09:00:00,10:41:00
3,22010685933,2023-07-28,15:00:00,16:47:00
16,47303276400,2023-06-04,11:00:00,12:12:00
4,96740655633,2023-09-03,19:00:00,20:33:00
